date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:13:41	112/112	---M-Z	200	added ('OK')	text/plain	etag:%22142-1717622752;gz%22	https://zeuspepesdog.vip/robots.txt		(from )
02:13:41	205105/205105	---MCZ	200	added ('OK')	text/html	etag:%22141-1717619019;gz%22	https://zeuspepesdog.vip/	/Users/oneilbenjamin/websites/zuu/index-2.html	(from )
02:13:43	5842/5842	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2019:13:42%20GMT	https://gmpg.org/xfn/11	/Users/oneilbenjamin/websites/zuu/xfn/11.html	(from https://zeuspepesdog.vip/)
02:13:43	42933/42933	---M-Z	200	added ('OK')	text/css	etag:%22a7b5-6623893e-5341ecae8e28c39c;gz%22	https://zeuspepesdog.vip/wp-content/themes/astra/assets/css/minified/main.min.css?ver=4.6.12	/Users/oneilbenjamin/websites/zuu/wp-content/themes/astra/assets/css/minified/main.minc1dd.css	(from https://zeuspepesdog.vip/)
02:13:44	709/709	---MCZ	200	added ('OK')	application/rss+xml	etag:%227a9c42bc93900cb0dfbaec12c68d5096%22	https://zeuspepesdog.vip/comments/feed/	/Users/oneilbenjamin/websites/zuu/comments/feed/index.html	(from https://zeuspepesdog.vip/)
02:13:44	1120/1120	---MCZ	200	added ('OK')	application/rss+xml	etag:%227a9c42bc93900cb0dfbaec12c68d5096%22	https://zeuspepesdog.vip/feed/	/Users/oneilbenjamin/websites/zuu/feed/index.html	(from https://zeuspepesdog.vip/)
02:13:45	776/776	---M-Z	200	added ('OK')	text/css	etag:%22308-66238961-b4cc9c2233a5d956;gz%22	https://zeuspepesdog.vip/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor.css?ver=1.6.28	/Users/oneilbenjamin/websites/zuu/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor942d.css	(from https://zeuspepesdog.vip/)
02:13:45	118945/118945	---M-Z	200	added ('OK')	text/css	etag:%221d0a1-6628f8f1-a462218ef9d7df3c;gz%22	https://zeuspepesdog.vip/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.21.2	/Users/oneilbenjamin/websites/zuu/wp-content/plugins/elementor/assets/css/frontend-lite.min08e6.css	(from https://zeuspepesdog.vip/)
02:13:46	16471/16471	---M-Z	200	added ('OK')	text/css	etag:%224057-6628f8f2-a7f4d4d6abdfd436;gz%22	https://zeuspepesdog.vip/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	/Users/oneilbenjamin/websites/zuu/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://zeuspepesdog.vip/)
02:13:47	1107/1107	---M-Z	200	added ('OK')	text/css	etag:%22453-6628f910-e8b37760fd087a39;gz%22	https://zeuspepesdog.vip/wp-content/uploads/elementor/css/post-6.css?ver=1713961232	/Users/oneilbenjamin/websites/zuu/wp-content/uploads/elementor/css/post-6ad4a.css	(from https://zeuspepesdog.vip/)
